EntryID	Substrate	EnzymeType	PubMedID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Temperature
26091	NAD+;R-(-)-2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	R-(-)-2-Pentanol	5.0E-5	0.1	-	M	23.5
26091	NAD+;R-(-)-2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		7.6		-	s^(-1)	23.5
26091	NAD+;R-(-)-2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26091	NAD+;R-(-)-2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	R-(-)-2-Pentanol	2.8E-4		-	M	23.5
26091	NAD+;R-(-)-2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	R-(-)-2-Pentanol	27100.0		-	M^(-1)*s^(-1)	23.5
26092	NAD+;R-(-)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26092	NAD+;R-(-)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	R-(-)-2-Hexanol	5.0E-5	0.1	-	M	23.5
26092	NAD+;R-(-)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	R-(-)-2-Hexanol	50000.0		-	M^(-1)*s^(-1)	23.5
26092	NAD+;R-(-)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	R-(-)-2-Hexanol	1.6E-4		-	M	23.5
26092	NAD+;R-(-)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		8.0		-	s^(-1)	23.5
26093	NAD+;S-(+)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		8.0		-	s^(-1)	23.5
26093	NAD+;S-(+)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	S-(+)-2-Hexanol	25800.0		-	M^(-1)*s^(-1)	23.5
26093	NAD+;S-(+)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	S-(+)-2-Hexanol	3.1E-4		-	M	23.5
26093	NAD+;S-(+)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	S-(+)-2-Hexanol	5.0E-5	0.1	-	M	23.5
26093	NAD+;S-(+)-2-Hexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26094	NAD+;R-(-)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	R-(-)-Heptan-2-ol	5.0E-5	0.1	-	M	23.5
26094	NAD+;R-(-)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26094	NAD+;R-(-)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	R-(-)-Heptan-2-ol	11200.0		-	M^(-1)*s^(-1)	23.5
26094	NAD+;R-(-)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	R-(-)-Heptan-2-ol	6.6E-4		-	M	23.5
26094	NAD+;R-(-)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		7.4		-	s^(-1)	23.5
26095	NAD+;S-(+)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26095	NAD+;S-(+)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	S-(+)-Heptan-2-ol	0.0065		-	M	23.5
26095	NAD+;S-(+)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		1.7		-	s^(-1)	23.5
26095	NAD+;S-(+)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	S-(+)-Heptan-2-ol	5.0E-5	0.1	-	M	23.5
26095	NAD+;S-(+)-Heptan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	S-(+)-Heptan-2-ol	260.0		-	M^(-1)*s^(-1)	23.5
26096	NAD+;R-(-)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26096	NAD+;R-(-)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		8.1		-	s^(-1)	23.5
26096	NAD+;R-(-)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	R-(-)-Octan-2-ol	5.0E-5	0.1	-	M	23.5
26096	NAD+;R-(-)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	R-(-)-Octan-2-ol	5.0E-4		-	M	23.5
26096	NAD+;R-(-)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	R-(-)-Octan-2-ol	16200.0		-	M^(-1)*s^(-1)	23.5
26097	NAD+;S-(+)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	S-(+)-Octan-2-ol	120.0		-	M^(-1)*s^(-1)	23.5
26097	NAD+;S-(+)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26097	NAD+;S-(+)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		0.77		-	s^(-1)	23.5
26097	NAD+;S-(+)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	S-(+)-Octan-2-ol	5.0E-5	0.1	-	M	23.5
26097	NAD+;S-(+)-Octan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	S-(+)-Octan-2-ol	0.0064		-	M	23.5
26098	NAD+;R-(-)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	R-(-)-3-Methylbutan-2-ol	0.00102		-	M	23.5
26098	NAD+;R-(-)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		8.0		-	s^(-1)	23.5
26098	NAD+;R-(-)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	R-(-)-3-Methylbutan-2-ol	8000.0		-	M^(-1)*s^(-1)	23.5
26098	NAD+;R-(-)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26098	NAD+;R-(-)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	R-(-)-3-Methylbutan-2-ol	5.0E-5	0.1	-	M	23.5
26099	NAD+;S-(+)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	S-(+)-3-Methylbutan-2-ol	12900.0		-	M^(-1)*s^(-1)	23.5
26099	NAD+;S-(+)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	S-(+)-3-Methylbutan-2-ol	5.0E-5	0.1	-	M	23.5
26099	NAD+;S-(+)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26099	NAD+;S-(+)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		8.0		-	s^(-1)	23.5
26099	NAD+;S-(+)-3-Methylbutan-2-ol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	S-(+)-3-Methylbutan-2-ol	6.2E-4		-	M	23.5
26100	NAD+;cis-4-Methylcyclohexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	cis-4-Methylcyclohexanol	0.001		-	M	23.5
26100	NAD+;cis-4-Methylcyclohexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		7.1		-	s^(-1)	23.5
26100	NAD+;cis-4-Methylcyclohexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	cis-4-Methylcyclohexanol	7100.0		-	M^(-1)*s^(-1)	23.5
26100	NAD+;cis-4-Methylcyclohexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	cis-4-Methylcyclohexanol	5.0E-5	0.1	-	M	23.5
26100	NAD+;cis-4-Methylcyclohexanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26101	3-Methyl-2-cyclohexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26101	3-Methyl-2-cyclohexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	3-Methyl-2-cyclohexanol	5.0E-5	0.1	-	M	23.5
26101	3-Methyl-2-cyclohexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		8.2		-	s^(-1)	23.5
26101	3-Methyl-2-cyclohexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	3-Methyl-2-cyclohexanol	2.8E-4		-	M	23.5
26101	3-Methyl-2-cyclohexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	3-Methyl-2-cyclohexanol	29300.0		-	M^(-1)*s^(-1)	23.5
26102	NAD+;R-(+)-cis-Verbenol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	R-(+)-cis-Verbenol	0.0012		-	M	23.5
26102	NAD+;R-(+)-cis-Verbenol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	R-(+)-cis-Verbenol	5.0E-5	0.1	-	M	23.5
26102	NAD+;R-(+)-cis-Verbenol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	R-(+)-cis-Verbenol	5900.0		-	M^(-1)*s^(-1)	23.5
26102	NAD+;R-(+)-cis-Verbenol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		7.1		-	s^(-1)	23.5
26102	NAD+;R-(+)-cis-Verbenol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26103	S-(-)-trans-Bicyclo[2.2.1]heptanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	S-(-)-trans-Bicyclo[2.2.1]heptanol	5.0E-5	0.1	-	M	23.5
26103	S-(-)-trans-Bicyclo[2.2.1]heptanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	S-(-)-trans-Bicyclo[2.2.1]heptanol	8.5E-4		-	M	23.5
26103	S-(-)-trans-Bicyclo[2.2.1]heptanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		6.7		-	s^(-1)	23.5
26103	S-(-)-trans-Bicyclo[2.2.1]heptanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	S-(-)-trans-Bicyclo[2.2.1]heptanol	7900.0		-	M^(-1)*s^(-1)	23.5
26103	S-(-)-trans-Bicyclo[2.2.1]heptanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26104	NAD+;trans-Bicyclo[2.2.1]heptanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	trans-Bicyclo[2.2.1]heptanol	5.0E-5	0.1	-	M	23.5
26104	NAD+;trans-Bicyclo[2.2.1]heptanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26104	NAD+;trans-Bicyclo[2.2.1]heptanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		6.3		-	s^(-1)	23.5
26104	NAD+;trans-Bicyclo[2.2.1]heptanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	trans-Bicyclo[2.2.1]heptanol	0.0016		-	M	23.5
26104	NAD+;trans-Bicyclo[2.2.1]heptanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	trans-Bicyclo[2.2.1]heptanol	3900.0		-	M^(-1)*s^(-1)	23.5
26105	NAD+;2-Butanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	2-Butanol	3.9E-4		-	M	23.5
26105	NAD+;2-Butanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		7.1		-	s^(-1)	23.5
26105	NAD+;2-Butanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	2-Butanol	5.0E-5	0.1	-	M	23.5
26105	NAD+;2-Butanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26105	NAD+;2-Butanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	2-Butanol	18200.0		-	M^(-1)*s^(-1)	23.5
26106	NAD+;2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	2-Pentanol	17400.0		-	M^(-1)*s^(-1)	23.5
26106	NAD+;2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26106	NAD+;2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		7.3		-	s^(-1)	23.5
26106	NAD+;2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	2-Pentanol	4.2E-4		-	M	23.5
26106	NAD+;2-Pentanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	2-Pentanol	5.0E-5	0.1	-	M	23.5
26107	2-Hexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	2-Hexanol	25800.0		-	M^(-1)*s^(-1)	23.5
26107	2-Hexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		8.0		-	s^(-1)	23.5
26107	2-Hexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	2-Hexanol	3.1E-4		-	M	23.5
26107	2-Hexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26107	2-Hexanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	2-Hexanol	5.0E-5	0.1	-	M	23.5
26108	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	NAD+	1.1E-5		-	M	23.5
26108	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26108	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	Ethanol	0.006		-	M	23.5
26108	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	rate const.		220000.0		-	M^(-1)*s^(-1)	23.5
26108	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	Ethanol	0.001		-	M	23.5
26108	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	rate const.		5.1		-	s^(-1)	23.5
26108	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		2.4		-	s^(-1)	23.5
26109	Heptan-2-ol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	Heptan-2-ol	0.00142		-	M	23.5
26109	Heptan-2-ol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	Heptan-2-ol	5.0E-5	0.1	-	M	23.5
26109	Heptan-2-ol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		8.0		-	s^(-1)	23.5
26109	Heptan-2-ol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat/Km	Heptan-2-ol	5600.0		-	M^(-1)*s^(-1)	23.5
26109	Heptan-2-ol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26110	NAD+;2-Propanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	2-Propanol	0.001		-	M	23.5
26110	NAD+;2-Propanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	kcat		7.4		-	s^(-1)	23.5
26110	NAD+;2-Propanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	2-Propanol	0.0011		-	M	23.5
26110	NAD+;2-Propanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	rate const.		260000.0		-	M^(-1)*s^(-1)	23.5
26110	NAD+;2-Propanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Km	NAD+	2.8E-5		-	M	23.5
26110	NAD+;2-Propanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26110	NAD+;2-Propanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	rate const.		4.6		-	s^(-1)	23.5
26111	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	Ethanol	0.002	0.1	-	M	23.5
26111	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26111	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Ki	Pyrazole	1.68E-5		-	M	23.5
26112	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Ki	Pyrazole	1.41E-5		-	M	23.5
26112	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26112	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	Ethanol	0.002	0.1	-	M	23.5
26113	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	Ethanol	0.002	0.1	-	M	23.5
26113	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Ki	Isobutyramide	0.0147		-	M	23.5
26113	Ethanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26114	NAD+;2-Butanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26114	NAD+;2-Butanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Ki	Isobutyramide	0.0174		-	M	23.5
26114	NAD+;2-Butanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	2-Butanol	0.008		-	M	23.5
26115	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	Ethanol	0.002	0.1	-	M	23.5
26115	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Ki	2-Chloroethanol	0.0056		-	M	23.5
26115	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26116	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	NAD+	5.0E-4		-	M	23.5
26116	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	Ethanol	0.002	0.1	-	M	23.5
26116	NAD+;Ethanol	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Ki	2,2,2-Trifluoroethanol	0.0025		-	M	23.5
26117	2-Butanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Ki	Cibacron blue 3GA	2.3E-6		-	M	23.5
26117	2-Butanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	2-Butanol	0.008		-	M	23.5
26118	2-Butanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	concentration	2-Butanol	0.008		-	M	23.5
26118	2-Butanol;NAD+	wildtype	2943270	Drosophila lebanonensis	P10807	1.1.1.1	Ki	NADH	2.9E-6		-	M	23.5
27118	NAD+;12-Hydroxydodecanoic acid	wildtype	8197167	Drosophila melanogaster	P46415	1.1.1.1	kcat		14.0		-	s^(-1)	-
27118	NAD+;12-Hydroxydodecanoic acid	wildtype	8197167	Drosophila melanogaster	P46415	1.1.1.1	Km	12-Hydroxydodecanoic acid	4.0E-5		-	M	-
27118	NAD+;12-Hydroxydodecanoic acid	wildtype	8197167	Drosophila melanogaster	P46415	1.1.1.1	kcat/Km	12-Hydroxydodecanoic acid	350000.0		-	M^(-1)*s^(-1)	-
27118	NAD+;12-Hydroxydodecanoic acid	wildtype	8197167	Drosophila melanogaster	P46415	1.1.1.1	concentration	NAD+	0.0024		-	M	-
28495	NADPH;Methylglyoxal;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Methylglyoxal	0.065	0.34	-	M	70.0
28495	NADPH;Methylglyoxal;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		5.383441E-4		3.66674E-5	katal*g^(-1)	70.0
28495	NADPH;Methylglyoxal;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADPH	2.8E-4		-	M	70.0
28495	NADPH;Methylglyoxal;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Km	Methylglyoxal	0.0033		2E-4	M	70.0
28495	NADPH;Methylglyoxal;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	kcat/Km	Methylglyoxal	4200.0		-	M^(-1)*s^(-1)	70.0
28495	NADPH;Methylglyoxal;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Km	NADPH	8.0E-5		1E-5	M	70.0
28496	2-Pentanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADP+	2.8E-4		-	M	70.0
28496	2-Pentanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Km	2-Pentanol	0.0608		2.9E-3	M	70.0
28496	2-Pentanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	2-Pentanol	0.25		-	M	70.0
28496	2-Pentanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Km	NADP+	8.0E-5		1E-5	M	70.0
28496	2-Pentanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		7.766822E-4		4.50009E-5	katal*g^(-1)	70.0
28496	2-Pentanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	kcat/Km	2-Pentanol	300.0		-	M^(-1)*s^(-1)	70.0
28497	Acetoin;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Acetoin	0.065	0.34	-	M	70.0
28497	Acetoin;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		5.33344E-5		-	katal*g^(-1)	70.0
28497	Acetoin;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADPH	2.8E-4		-	M	70.0
28498	NADPH;H+;Propanal	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Propanal	0.065	0.34	-	M	70.0
28498	NADPH;H+;Propanal	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADPH	2.8E-4		-	M	70.0
28498	NADPH;H+;Propanal	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		4.33342E-5		-	katal*g^(-1)	70.0
28499	NADPH;H+;Glyceraldehyde	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADPH	2.8E-4		-	M	70.0
28499	NADPH;H+;Glyceraldehyde	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		4.33342E-5		-	katal*g^(-1)	70.0
28499	NADPH;H+;Glyceraldehyde	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Glyceraldehyde	0.065	0.34	-	M	70.0
28500	Pyruvate;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		2.33338E-5		-	katal*g^(-1)	70.0
28500	Pyruvate;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Pyruvate	0.065	0.34	-	M	70.0
28500	Pyruvate;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADPH	2.8E-4		-	M	70.0
28501	Propanoate;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Propanoate	0.065	0.34	-	M	70.0
28501	Propanoate;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		1.16669E-5		-	katal*g^(-1)	70.0
28501	Propanoate;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADPH	2.8E-4		-	M	70.0
28502	Acetone;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Acetone	0.065	0.34	-	M	70.0
28502	Acetone;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		3.3334E-6		-	katal*g^(-1)	70.0
28502	Acetone;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADPH	2.8E-4		-	M	70.0
28503	Hydroxyacetone;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADPH	2.8E-4		-	M	70.0
28503	Hydroxyacetone;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		2.16671E-5		-	katal*g^(-1)	70.0
28503	Hydroxyacetone;NADPH;H+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Hydroxyacetone	0.065	0.34	-	M	70.0
28504	Ethanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		1.16669E-5		-	katal*g^(-1)	70.0
28504	Ethanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	Ethanol	0.25		-	M	70.0
28504	Ethanol;NADP+	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADP+	2.8E-4		-	M	70.0
28505	NADP+;Glycol	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	concentration	NADP+	2.8E-4		-	M	70.0
28505	NADP+;Glycol	wildtype	11358525	Pyrococcus furiosus	O73949	1.1.1.1	Vmax		1.6667E-5		-	katal*g^(-1)	70.0
